eventDate,municipality,locality,verbatimLocality,decimalLatitude,decimalLongitude,scientificName,class,order,family
10/8/2022,,"5-234 Calle 11, Santa Marta, Magdalena, CO (11.271, -74.184)",,11.270631,-74.18396,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/1/2024,,Marriott Dormita Santa Marta CO-Magdalena,,11.134145,-74.22834,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/26/2024,,"Camino a Ciudad Perdida, Santa Marta CO-Magdalena 11.18339, -73.82892",,11.183385,-73.82892,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2020,,"Unnamed Road, Buritaca, Magdalena, CO (11.262, -73.769)",,11.262281,-73.768906,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/28/2020,,Santa Marta - Palo Alto area,,11.096149,-74.075836,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/19/2017,,PNN Tayrona--Arrecifes,,11.314315,-73.94941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/24/2022,,"Mendihuaca Resort Carbesn Magdalena, CO (11.281, -73.871)",,11.280711,-73.87115,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.096, -74.081)",,11.095595,-74.0815,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/14/2018,,PNN Tayrona--Arrecifes,,11.314315,-73.94941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/2/2017,,"aparta Hotel el Oasis, Taganga, Santa Marta, Magdalena, Colombia",,11.261098,-74.181206,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/2/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/9/2022,,"Entrada El Recuerdo Santa Marta - Cerro Kenedy, Magdalena, CO (11,131, -74,109)",,11.130883,-74.10909,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2023,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12510, -74.10203",,11.125104,-74.102036,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/25/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/8/2024,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/21/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24867, -74.20782",,11.248673,-74.20782,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/11/2023,,PNN Tayrona--Cabo San Juan a Pueblito,,11.322689,-73.97346,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2024,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/8/2022,,"Mountain House, Bellavista, Santa Marta CO-Magdalena (11.0978,-74.0785)",,11.097814,-74.0785,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/15/2024,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11,133, -74,109)",,11.133017,-74.10927,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/21/2022,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/8/2024,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11.225, -74.184)",,11.224613,-74.18404,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2024,,"Vía Santa Marta -Argo Hostal , Santa Marta CO-Magdalena 11.28089, -73.91342",,11.280892,-73.91342,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/26/2017,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/30/2019,,"26A-158 Carrera 1a, Santa Marta, Magdalena, CO (11.236, -74.22)",,11.236005,-74.21982,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/27/2024,,Viajero Hostel Santa Marta,,11.236276,-74.21174,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/9/2014,,Santa Marta (Quinta de San Pedro Alejandrino),,11.228393,-74.17757,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/13/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/1/2024,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/25/2014,,"Quinta San Pedro Alejandrino, Santa Marta",,11.22705,-74.17692,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/29/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24867, -74.20782",,11.248673,-74.20782,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/16/2015,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/3/2022,,Baíia De Santa Marta,,11.243511,-74.21518,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/19/2018,,"Santa Marta - Minca 38–98, Santa Marta (Dist. ESP. ) CO-Magdalena (11.1451,-74.1215)",,11.145114,-74.121475,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/11/2024,,"Tayrona National Natural Park, Santa Marta CO-Magdalena 11.31300, -73.94930",,11.312999,-73.949295,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2023,,"Parque Nacional Natural Sierra Nevada de Santa Marta, Santa Marta CO-Magdalena 11.25924, -73.58846",,11.259235,-73.588455,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/2/2023,,"Carrera 1C 22-26, Santa Marta CO-Magdalena (11.2416,-74.2157)",,11.2416,-74.21573,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/13/2016,,cañaveral-parque tayrona,,11.23811,-74.12669,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/20/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/9/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24859, -74.20788",,11.24859,-74.20788,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/21/2011,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/3/2021,,"Vía Santa Marta, Santa Marta CO-Magdalena (11.2449,-73.5675)",,11.24485,-73.56749,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2020,,"CO-Magdalena-Santa Marta (Dist. ESP. ) (11.1071,-74.2244)",,11.10709,-74.22445,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/22/2022,,"Vía Parque Tayrona, Magdalena, CO (11.295, -74.151)",,11.294998,-74.150734,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2019,,"(11.255, -73.556) Hotel Las Marias.palomino.guajira",,11.255334,-73.55567,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/19/2015,,PNN Tayrona - Sendero Los Naranjos,,11.289675,-73.91083,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/10/2018,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/8/2016,,PNN Tayrona lunch restaurant,,11.280163,-73.91573,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/4/2022,,"470008, Santa Marta (Dist. ESP. ) CO-Magdalena 11.14874, -74.11335",,11.148737,-74.11336,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/14/2022,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/12/2024,,Comunidad Indígena Santa Marta,,1.278994,-70.22636,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/18/2017,,"CO-Magdalena-Santa Marta-Mingueo-Santa Marta - 11,283x-73,987",,11.283469,-73.98686,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/19/2024,,Playa principal PalominoBirding,,11.255627,-73.556435,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/10/2024,,"Cuenca Río Palomino, La Guajira, CO (11.251, -73.566)",,11.251198,-73.5663,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/17/2016,,"CO-Département de Magdalena-Santa Marta (Dist. ESP. ) - 11,1310x-74,1009 - 17 févr. 2016 18:44",,11.130974,-74.10087,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/5/2024,,"Hotel Primaluna, Palomino, La Guajira, CO (11.253, -73.557)",,11.252944,-73.55719,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
10/5/2021,,"Camino a la playa de Palomino 11.24928, -73.55923",,11.249283,-73.559235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/2/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.13429, -74.22834",,11.134288,-74.22834,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/11/2024,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/2/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2022,,"Vía Santa Marta - Riohacha (Troncal del Caribe), Riohacha CO-Departamento de La Guajira 11.27611, -73.12218",,11.27611,-73.12218,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/24/2024,,"Vereda Santa Marta, El Colegio, Cundinamarca, CO (4,568, -74,421)",,4.567878,-74.420944,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/18/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/15/2020,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/12/1986,,"Irotama Resort, Santa Marta,",,11.149061,-74.22514,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/12/2015,,SFF Los Flamencos (desde Riohacha a Santa Marta),,11.371244,-73.12122,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/13/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/9/2024,,Desembocadura de Río Mendihuaca,,11.275687,-73.85979,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/20/2018,,Confluencia Rio Don Diego y Don Dieguito,,11.221034,-73.69587,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/28/2024,,"Carrera 2 70-125, Santa Marta CO-Magdalena 11.17437, -74.23306",,11.174368,-74.23306,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/14/2022,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/23/2022,,Playa Rodadero - Santa Marta,,11.203314,-74.228,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/4/2022,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/20/2024,,"Parque de Los Novios,, Santa Marta, Magdalena, CO (11.242, -74.214)",,11.242215,-74.21403,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/21/2023,,"Tayrona National Natural Park, Santa Marta CO-Magdalena 11.29623, -73.89202",,11.296226,-73.89202,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/18/2024,,"Cuenca Río Palomino, La Guajira, CO (11.251, -73.566)",,11.251198,-73.5663,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/5/2023,,"4324 Carrera 29, Santa Marta, Magdalena, CO (11,224, -74,184)",,11.224173,-74.18434,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/13/2023,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2022,,"Vía Santa Marta - Riohacha 1–65, Santa Marta (Dist. ESP. ) CO-Magdalena 11.28011, -73.91564",,11.280107,-73.91564,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2017,,"CO-La Guajira-Dibulla - 11.253x-73.547 - Jan 28, 2017 9:05 PM",,11.252804,-73.5467,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/22/2019,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/3/2021,,"Santa Marta - Cerro Kenedy Mery, Magdalena, CO (11,094, -74,081)",,11.094115,-74.08096,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/12/2024,,Humedal Madre Vieja Río Palomino.,,11.247188,-73.564575,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2023,,Santa Marta - Cerro Kenedy.,,11.12822,-74.10208,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/15/2019,,"Rodadero, Santa Marta, Magdalena, CO (11.204, -74.226)",,11.204027,-74.225746,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/30/2017,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/6/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.096, -74.081)",,11.095595,-74.0815,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/2/2022,,"Sends Casalina - Parque Nacional Natural Sierra Nevada de Santa Marta, Santa Marta (Dist. ESP. ) CO-Magdalena 11.26158, -73.58618",,11.261576,-73.58618,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2023,,"Santa Marta, Magdalena, CO (11.142, -74.12)",,11.142251,-74.119835,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/24/2020,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/17/2022,,"470009, Santa Marta CO-Magdalena 11.27761, -73.86469",,11.277605,-73.864685,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/16/2024,,"Vía Arrecifes, Santa Marta CO-Magdalena 11.29363, -73.91156",,11.293632,-73.91156,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/17/2020,,"Carrera 7 8-100–8-2, Santa Marta CO-Magdalena 11.24877, -74.20793",,11.248766,-74.20793,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/18/2023,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/9/2024,,Restaurante Portales del Tayrona,,11.284586,-74.00444,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/29/2020,,"Quinta San Pedro Alejandrino 2–100, Santa Marta CO-Département de Magdalena 11.22813, -74.17757",,11.228131,-74.177574,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/23/2019,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/22/2024,,"Gaviotas, Palomino",,11.232694,-73.487076,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/7/2022,,"Mountain House, Bellavista, Santa Marta CO-Magdalena (11.0978,-74.0785)",,11.097814,-74.0785,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/3/2015,,Playa Dibulla,,11.274151,-73.315346,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/4/2019,,"Carrera 2 12-2–12-92, Santa Marta (Dist. ESP. ) CO-Magdalena (11.1990,-74.2272)",,11.198969,-74.227234,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/22/2022,,"Hotel Sanhá Plus, Santa Marta, 11.15731, -74.22274",,11.15731,-74.22274,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/16/2017,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/5/2017,,PNN Tayrona lunch restaurant,,11.280163,-73.91573,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/13/1979,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/17/2018,,PNN Tayrona--Cabo San Juan a Pueblito,,11.322689,-73.97346,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/8/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.115, -74.097)",,11.114687,-74.09693,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/20/2022,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/5/2023,,PNN Tayrona--Taganga,,11.279498,-74.16457,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/13/2023,,Palomino Birding,,11.239031,-73.56066,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/10/2021,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2017,,"Simón Bolívar International Airport, Santa Marta, Bolivar, Colom",,11.117165,-74.23266,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/19/2023,,Parque Tayrona - Bahía Concha,,11.301952,-74.146484,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/14/2022,,"Santa Marta - Cerro Kenedy, Magdalena, CO Baticola - Palo Alto (11.091, -74.074)",,11.090713,-74.07387,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/11/2024,,Humedal Madre Vieja Río Palomino.,,11.247188,-73.564575,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/1/2022,,"38a2 Carrera 23, Santa Marta, Magdalena, CO (11.222, -74.186)",,11.221687,-74.18557,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/8/2022,,"Mountain House, Bellavista, Santa Marta CO-Magdalena (11.0978,-74.0785)",,11.097814,-74.0785,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/11/2024,,Desembocadura de Río Mendihuaca,,11.275687,-73.85979,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/29/2023,,Tayrona PNN,,11.285413,-73.91388,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/7/2023,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/24/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/26/2023,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.128, -74.103)",,11.127731,-74.10259,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/18/2020,,"#5B-221 Calle 23, Santa Marta, Magdalena, CO (11.264, -74.183) Taganga",,11.264232,-74.18299,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/4/2023,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/18/2021,,"Vía Santa Marta - Riohacha (Troncal del Caribe), Riohacha CO-Departamento de La Guajira 11.27611, -73.12218",,11.27611,-73.12218,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/5/2023,,Villa Maria Tayrona,,11.281473,-73.878235,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/14/2022,,Vereda Santa Marta,,1.324132,-76.55027,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/15/2019,,"Santa Marta - Cerro Kenedy, Magdalena, CO (11.131, -74.109)",,11.130945,-74.109344,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2022,,PNN Tayrona--Sector Los Naranjos,,11.288939,-73.906105,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/4/2015,,Santa Marta,,11.244956,-74.21344,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/13/2015,,PNN Tayrona - Sendero El Cabo - Arrecifes,,11.322268,-73.95965,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/23/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/14/2021,,"470006, Santa Marta (Dist. ESP. ) CO-Magdalena (11.2120,-74.2261)",,11.212019,-74.22609,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/19/2019,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/30/2017,,"CO-La Guajira-Dibulla - 11.232x-73.487 - Jan 30, 2017 2:23 PM",,11.232393,-73.48693,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/24/2019,,PNN Tayrona--Sector Cañaveral,,11.296261,-73.914085,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/17/2019,,"90, Santa Marta CO-Département de Magdalena (11,2499,-73,7637)",,11.249912,-73.763695,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/24/2021,,"Vereda Santa Marta (Santa Rosa,Cauca)",,1.322109,-76.54907,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
3/28/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena (11.1370,-74.1080)",,11.136981,-74.10797,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/29/2021,,Rio Don Diego--Carretera 90,,11.239863,-73.696976,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
6/3/2024,,"Bst Unimag, Santa Marta, Magdalena, CO (11,223, -74,184)",,11.22252,-74.184364,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
4/20/2022,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
1/31/2024,,"Vías Parque Nacional Tayrona, Magdalena, CO (11.302, -73.929)",,11.302023,-73.92919,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/10/2018,,PNN Tayrona,,11.305776,-73.947014,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
2/24/2023,,"Palomino-Carrera 6, Dibulla CO-La Guajira 11.25372, -73.55725",,11.25372,-73.55724,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/6/2024,,"Santa Marta (Dist. ESP. ), Santa Marta CO-Magdalena 11.12539, -74.10194",,11.125391,-74.10194,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/30/2024,,"Jardín Etnobotánico Villa Ludovica, Santa Marta, Magdalena, CO (11,243, -74,199)",,11.242878,-74.19941,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/3/2018,,"Vías Parque Nacional Tayrona, Magdalena, CO (11,311, -73,934)",,11.310938,-73.93428,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/21/2023,,Río Piedra (Tayrona),,11.295268,-73.89332,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
7/23/2017,,Sierra Nevada de Santa Marta--Sector El Campano,,11.100062,-74.08492,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
12/17/2022,,"Vía Santa Marta - Riohacha, Riohacha CO-La Guajira 11.38614, -73.07530",,11.386142,-73.075294,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
8/15/2019,,"Rodadero, Santa Marta, Magdalena, CO (11.204, -74.226)",,11.204027,-74.225746,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
5/28/2024,,Palomino--Casco Urbano,,11.246273,-73.555145,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
11/11/2017,,Santa Marta Cerro Kenedy,,11.107923,-74.070984,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
9/15/2018,,"21f2 Calle 29h, Santa Marta, Magdalena, CO (11,226, -74,189)",,11.226379,-74.188545,"Tyrannus melancholicus Vieillot, 1819",Aves,Passeriformes,Tyrannidae
